"Time","Engine Speed","Exhaust Lambda","Ignition Output Cut Count","Driver Throttle","Dyno Filtered Speed","ECU Battery Voltage","Engine Efficiency","Engine Load","Engine Load Normalised","Fuel Mixture Aim","Fuel Volume Compensation","Fuel Volume Trim","Fuel Volume","Fuel Volume Cylinder 1 Volume","Fuel Cylinder 1 Output Volume","Fuel Injector Differential Pressure","Fuel Cylinder 1 Output Pulse Width 1","Fuel Timing","Fuel Volume Per Cycle","Fuel Injector Duty Cycle","Fuel Used","Fuel Mass Flow","Ignition Timing Main","Ignition Timing","Engine Speed Limit Ignition","ECU Internal Temperature","Engine Synchronisation Voltage Maximum","Engine Synchronisation Voltage Minimum","Fuel Temperature","ECU Uptime","Wheels Rear","Drive Train Ratio","Drive Train Clutch Slip Loss","GPS Receiver Altitude","GPS Receiver Speed","ECU CPU Usage","Dyno Power Engine","Dyno Brake Specific Fuel Consumption","Vehicle Speed","Fuel Pressure","Dyno Force Wheel","GPS Receiver Latitude","GPS Receiver Longitude","Dyno Angular Acceleration","Dyno Torque Wheel","Dyno Torque Engine","Fuel Cylinder 1 Pin Diagnostic","Engine Speed Reference State","Ignition Timing State","Engine Speed Reference Diagnostic","Engine Speed Pin Diagnostic","Engine Speed Limit State","Engine Synchronisation Position Diagnostic","Engine Synchronisation Pin Diagnostic","Fuel Cylinder 1 Output Diagnostic","Ignition Output Diagnostic","Exhaust Lambda Collector Diagnostic","Ignition State"
"s","rpm","LA","","","deg/s","V","%","mg","%","LA","%Trim","%Trim","ul","ul","ul","dkPa","ms","dBTDC","ul","%","l","g/min","dBTDC","dBTDC","rpm","C","V","V","C","s","km/h","","%","m","km/h","%","ps","","km/h","kPa","N","deg","deg","deg/s/s","N.m","N.m","","","","","","","","","","","",""


"48.020","0.0","","6","0","2140.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.0","31.7","8.0","0.0","","","18.7","0.0","0.0","31.49","420.0","0.0","0.0000000","0.0000000","-0.8","-3.0","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.040","0.0","","6","0","2139.9","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.0","31.8","8.0","0.0","","","15.7","0.0","0.0","31.85","420.0","0.0","0.0000000","0.0000000","-0.6","-2.2","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.060","0.0","","6","0","2138.8","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.1","31.8","8.0","0.0","","","13.9","0.0","0.0","30.92","420.0","0.0","0.0000000","0.0000000","-1.0","-3.7","-0.5","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.080","0.0","","6","0","2137.8","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.1","31.6","8.0","0.0","","","13.6","0.0","0.0","31.18","420.0","0.0","0.0000000","0.0000000","-1.0","-3.5","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.100","0.0","","6","0","2136.6","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.1","31.4","8.0","0.0","","","13.7","0.0","0.0","31.44","420.0","0.0","0.0000000","0.0000000","-1.0","-3.6","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.120","0.0","","6","0","2135.8","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.1","31.6","8.0","0.0","","","18.9","0.0","0.0","31.66","420.0","0.0","0.0000000","0.0000000","-0.7","-2.6","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.140","0.0","","6","0","2135.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.1","31.8","8.0","0.0","","","13.7","0.0","0.0","32.25","420.0","0.0","0.0000000","0.0000000","-0.3","-1.1","-0.1","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.160","0.0","","6","0","2135.4","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.2","31.9","8.0","0.0","","","14.0","0.0","0.0","32.32","420.0","0.0","0.0000000","0.0000000","-0.1","-0.4","-0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.180","0.0","","6","0","2135.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.2","32.0","8.0","0.0","","","13.6","0.0","0.0","32.03","420.0","0.0","0.0000000","0.0000000","-0.1","-0.3","-0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.200","0.0","","6","0","2135.1","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.2","32.2","8.0","0.0","","","13.6","0.0","0.0","32.17","420.0","0.0","0.0000000","0.0000000","-0.1","-0.4","-0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.220","0.0","","6","0","2135.2","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.2","31.8","8.0","0.0","","","18.4","0.0","0.0","32.25","420.0","0.0","0.0000000","0.0000000","0.0","0.1","0.0","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.240","0.0","","6","0","2134.4","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.2","31.4","8.0","0.0","","","13.6","0.0","0.0","31.93","420.0","0.0","0.0000000","0.0000000","-0.4","-1.6","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.260","0.0","","6","0","2133.0","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.3","31.1","8.0","0.0","","","14.0","0.0","0.0","31.15","420.0","0.0","0.0000000","0.0000000","-1.0","-3.6","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.280","0.0","","6","0","2131.9","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.3","31.1","8.0","0.0","","","13.6","0.0","0.0","31.32","420.0","0.0","0.0000000","0.0000000","-1.0","-3.5","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.300","0.0","","6","0","2130.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.3","31.0","8.0","0.0","","","13.6","0.0","0.0","31.04","420.0","0.0","0.0000000","0.0000000","-1.2","-4.3","-0.5","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.320","0.0","","6","0","2129.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.3","31.1","8.0","0.0","","","18.3","0.0","0.0","31.00","420.0","0.0","0.0000000","0.0000000","-1.1","-4.1","-0.5","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.340","0.0","","6","0","2128.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.3","31.2","8.0","0.0","","","13.8","0.0","0.0","31.48","420.0","0.0","0.0000000","0.0000000","-0.8","-2.9","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.360","0.0","","6","0","2127.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.4","31.2","8.0","0.0","","","14.0","0.0","0.0","31.12","420.0","0.0","0.0000000","0.0000000","-1.0","-3.6","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.380","0.0","","6","0","2126.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.4","31.1","8.0","0.0","","","14.2","0.0","0.0","31.47","420.0","0.0","0.0000000","0.0000000","-0.8","-2.8","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.400","0.0","","6","0","2125.6","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.4","31.0","8.0","0.0","","","13.6","0.0","0.0","31.02","420.0","0.0","0.0000000","0.0000000","-0.9","-3.1","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.420","0.0","","6","0","2125.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.4","31.2","8.0","0.0","","","18.4","0.0","0.0","31.98","420.0","0.0","0.0000000","0.0000000","-0.3","-1.0","-0.1","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.440","0.0","","6","0","2124.7","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.4","31.4","8.0","0.0","","","13.6","0.0","0.0","31.52","420.0","0.0","0.0000000","0.0000000","-0.6","-2.1","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.460","0.0","","6","0","2124.0","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.5","31.5","8.0","0.0","","","14.0","0.0","0.0","31.53","420.0","0.0","0.0000000","0.0000000","-0.6","-2.1","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.480","0.0","","6","0","2123.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.5","31.4","8.0","0.0","","","13.6","0.0","0.0","31.67","420.0","0.0","0.0000000","0.0000000","-0.6","-2.0","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.500","0.0","","6","0","2122.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.5","31.3","8.0","0.0","","","13.6","0.0","0.0","31.27","420.0","0.0","0.0000000","0.0000000","-0.8","-2.8","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.520","0.0","","6","0","2121.8","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.5","31.4","8.0","0.0","","","18.3","0.0","0.0","31.50","420.0","0.0","0.0000000","0.0000000","-0.5","-2.0","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.540","0.0","","6","0","2121.0","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.5","31.5","8.0","0.0","","","13.6","0.0","0.0","31.38","420.0","0.0","0.0000000","0.0000000","-0.7","-2.4","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.560","0.0","","6","0","2120.6","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.6","31.5","8.0","0.0","","","14.0","0.0","0.0","31.71","420.0","0.0","0.0000000","0.0000000","-0.4","-1.5","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.580","0.0","","6","0","2119.1","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.6","31.3","8.0","0.0","","","13.6","0.0","0.0","30.80","420.0","0.0","0.0000000","0.0000000","-1.1","-4.0","-0.5","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.600","0.0","","6","0","2118.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.6","31.1","8.0","0.0","","","13.7","0.0","0.0","31.08","420.0","0.0","0.0000000","0.0000000","-0.8","-3.0","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.620","0.0","","6","0","2117.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.6","31.2","8.0","0.0","","","21.6","0.0","0.0","31.28","420.0","0.0","0.0000000","0.0000000","-0.8","-2.8","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.640","0.0","","6","0","2116.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.6","31.3","8.0","0.0","","","13.6","0.0","0.0","31.01","420.0","0.0","0.0000000","0.0000000","-0.9","-3.2","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.660","0.0","","6","0","2115.8","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.7","31.4","8.0","0.0","","","14.0","0.0","0.0","31.42","420.0","0.0","0.0000000","0.0000000","-0.7","-2.3","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.680","0.0","","6","0","2115.0","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.7","31.4","8.0","0.0","","","13.6","0.0","0.0","31.52","420.0","0.0","0.0000000","0.0000000","-0.6","-2.3","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.700","0.0","","6","0","2114.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.7","31.3","8.0","0.0","","","13.6","0.0","0.0","31.35","420.0","0.0","0.0000000","0.0000000","-0.6","-2.2","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.720","0.0","","6","0","2113.8","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.7","31.2","8.0","0.0","","","18.3","0.0","0.0","31.68","420.0","0.0","0.0000000","0.0000000","-0.4","-1.5","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.740","0.0","","6","0","2113.7","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.7","31.0","8.0","0.0","","","13.6","0.0","0.0","31.78","420.0","0.0","0.0000000","0.0000000","-0.2","-0.7","-0.1","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.760","0.0","","6","0","2113.0","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.8","31.0","8.0","0.0","","","14.0","0.0","0.0","31.82","420.0","0.0","0.0000000","0.0000000","-0.3","-1.2","-0.1","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.780","0.0","","6","0","2112.1","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.8","31.2","8.0","0.0","","","13.6","0.0","0.0","31.14","420.0","0.0","0.0000000","0.0000000","-0.7","-2.5","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.800","0.0","","6","0","2111.4","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.8","31.3","8.0","0.0","","","13.7","0.0","0.0","31.33","420.0","0.0","0.0000000","0.0000000","-0.6","-2.2","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.820","0.0","","6","0","2110.4","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.8","31.4","8.0","0.0","","","18.3","0.0","0.0","31.08","420.0","0.0","0.0000000","0.0000000","-0.8","-2.9","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.840","0.0","","6","0","2109.7","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.8","31.5","8.0","0.0","","","13.6","0.0","0.0","31.06","420.0","0.0","0.0000000","0.0000000","-0.7","-2.6","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.860","0.0","","6","0","2109.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.9","31.5","8.0","0.0","","","14.4","0.0","0.0","31.51","420.0","0.0","0.0000000","0.0000000","-0.4","-1.6","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.880","0.0","","6","0","2108.4","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.9","31.4","8.0","0.0","","","14.2","0.0","0.0","31.12","420.0","0.0","0.0000000","0.0000000","-0.7","-2.4","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.900","0.0","","6","0","2107.9","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.9","31.4","8.0","0.0","","","13.7","0.0","0.0","31.37","420.0","0.0","0.0000000","0.0000000","-0.5","-1.9","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.920","0.0","","6","0","2106.9","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.9","31.1","8.0","0.0","","","18.3","0.0","0.0","30.58","420.0","0.0","0.0000000","0.0000000","-0.9","-3.3","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.940","0.0","","6","0","2106.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","165.9","30.9","8.0","0.0","","","13.7","0.0","0.0","31.49","420.0","0.0","0.0000000","0.0000000","-0.5","-1.7","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.960","0.0","","6","0","2105.4","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.0","30.9","8.0","0.0","","","14.0","0.0","0.0","31.01","420.0","0.0","0.0000000","0.0000000","-0.8","-3.0","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"48.980","0.0","","6","0","2104.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.0","31.0","8.0","0.0","","","13.6","0.0","0.0","31.02","420.0","0.0","0.0000000","0.0000000","-0.8","-3.0","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.000","0.0","","6","0","2103.5","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.0","31.2","8.0","0.0","","","13.7","0.0","0.0","31.17","420.0","0.0","0.0000000","0.0000000","-0.8","-2.9","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.020","0.0","","6","0","2102.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.0","31.1","8.0","0.0","","","21.0","0.0","0.0","30.80","420.0","0.0","0.0000000","0.0000000","-1.0","-3.5","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.040","0.0","","6","0","2101.7","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.0","31.1","8.0","0.0","","","13.6","0.0","0.0","31.19","420.0","0.0","0.0000000","0.0000000","-0.6","-2.3","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.060","0.0","","6","0","2101.0","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.1","31.0","8.0","0.0","","","13.9","0.0","0.0","31.12","420.0","0.0","0.0000000","0.0000000","-0.6","-2.3","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.080","0.0","","6","0","2100.7","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.1","30.8","8.0","0.0","","","13.6","0.0","0.0","31.56","420.0","0.0","0.0000000","0.0000000","-0.3","-1.1","-0.1","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.100","0.0","","6","0","2099.4","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.1","30.7","8.0","0.0","","","13.8","0.0","0.0","30.66","420.0","0.0","0.0000000","0.0000000","-0.9","-3.4","-0.4","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.120","0.0","","6","0","2098.8","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.1","30.8","8.0","0.0","","","19.4","0.0","0.0","30.89","420.0","0.0","0.0000000","0.0000000","-0.7","-2.5","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.140","0.0","","6","0","2098.1","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.1","31.0","8.0","0.0","","","14.2","0.0","0.0","31.12","420.0","0.0","0.0000000","0.0000000","-0.6","-2.3","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.160","0.0","","6","0","2097.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.2","31.2","8.0","0.0","","","14.0","0.0","0.0","30.86","420.0","0.0","0.0000000","0.0000000","-0.7","-2.7","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.180","0.0","","6","0","2096.6","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.2","31.2","8.0","0.0","","","13.7","0.0","0.0","31.28","420.0","0.0","0.0000000","0.0000000","-0.6","-2.2","-0.3","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.200","0.0","","6","0","2095.9","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.2","31.3","8.0","0.0","","","15.8","0.0","0.0","31.32","420.0","0.0","0.0000000","0.0000000","-0.5","-1.9","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.220","0.0","","6","0","2095.3","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.2","31.3","8.0","0.0","","","16.3","0.0","0.0","31.05","420.0","0.0","0.0000000","0.0000000","-0.5","-1.9","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
"49.240","0.0","","6","0","2094.6","16.011","100.0","49.7","98.3","0.95","40.00","20.0","8.084","9.7","0.0","420.0","0.0","300.0","0.000","0.0","0.002","0.00","-1.0","-1.0","4500","35","0.102","0.056","25.0","166.2","31.2","8.0","0.0","","","13.7","0.0","0.0","31.21","420.0","0.0","0.0000000","0.0000000","-0.5","-1.9","-0.2","1","2","0","1","1","0","1","1","1","7","-1","0"
